x,y,z,map
4.82,-1.31,-7.22,ns2_tram
-54.38,-2.89,42.54,ns2_tram
0.39,-1.16,-8.86,ns2_tram
2.83,-1.93,-7.30,ns2_tram
-7.66,0.24,1.29,ns2_tram
-73.90,-0.39,-5.39,ns2_tram
-13.26,-1.72,-9.10,ns2_tram
-10.55,-1.85,-13.09,ns2_tram
-10.72,-1.92,-14.16,ns2_tram
-15.02,-1.92,-22.56,ns2_tram
-14.05,-1.92,-17.03,ns2_tram
-18.45,-0.33,-23.00,ns2_tram
-15.64,-1.51,-24.42,ns2_tram
-16.76,-1.48,50.85,ns2_tram
-17.92,-1.10,-24.30,ns2_tram
-21.88,-1.91,-25.00,ns2_tram
-20.03,-1.90,-19.47,ns2_tram
-15.00,-3.00,-11.52,ns2_tram
-14.70,-1.76,-8.21,ns2_tram
22.74,0.21,-4.74,ns2_tram
24.61,1.59,-2.55,ns2_tram
22.47,1.02,-7.42,ns2_tram
24.82,0.46,-8.49,ns2_tram
23.09,0.21,-3.76,ns2_tram
20.33,1.10,-6.63,ns2_tram
20.97,0.21,-7.01,ns2_tram
17.35,0.96,-6.62,ns2_tram
15.36,1.26,-6.08,ns2_tram
-67.69,-0.39,-1.32,ns2_tram
23.24,1.49,-0.27,ns2_tram
33.82,0.21,2.68,ns2_tram
34.92,-1.04,82.82,ns2_tram
6.98,-2.46,9.42,ns2_tram
25.80,1.22,83.49,ns2_tram
-75.53,0.12,7.02,ns2_tram
-19.18,-1.90,37.74,ns2_tram
20.92,0.21,6.12,ns2_tram
-21.33,-1.48,46.48,ns2_tram
-11.89,-3.44,33.21,ns2_tram
-18.44,-1.90,44.19,ns2_tram
-18.83,-1.48,47.84,ns2_tram
-89.46,-0.09,42.65,ns2_tram
-76.00,-2.02,75.96,ns2_tram
-91.16,-0.97,46.91,ns2_tram
-74.12,-3.54,61.84,ns2_tram
-85.86,0.16,39.61,ns2_tram
-90.08,-1.63,47.51,ns2_tram
-83.69,-0.97,53.20,ns2_tram
43.58,0.23,29.88,ns2_tram
-70.80,-3.57,69.59,ns2_tram
36.62,0.20,30.42,ns2_tram
-20.83,-1.92,-15.44,ns2_tram
47.88,-1.28,42.25,ns2_tram
-76.72,-0.39,1.12,ns2_tram
-82.30,-1.28,47.97,ns2_tram
-11.63,1.32,103.40,ns2_tram
-72.55,-1.99,76.00,ns2_tram
-62.29,-3.29,70.49,ns2_tram
-8.04,-3.44,33.73,ns2_tram
-84.50,1.78,15.79,ns2_tram
33.05,1.10,30.49,ns2_tram
-66.85,0.41,93.30,ns2_tram
34.81,-2.90,68.81,ns2_tram
-6.02,3.54,72.24,ns2_tram
45.29,-1.86,46.16,ns2_tram
39.52,-2.42,40.64,ns2_tram
-1.23,-3.18,33.69,ns2_tram
-17.53,-1.51,67.63,ns2_tram
-26.85,-0.09,102.16,ns2_tram
-25.77,-1.41,66.05,ns2_tram
-47.01,-2.42,1.99,ns2_tram
28.51,-2.42,52.27,ns2_tram
-48.34,-2.48,3.90,ns2_tram
-82.50,-1.24,46.95,ns2_tram
-81.10,-1.51,46.83,ns2_tram
11.46,3.35,78.87,ns2_tram
-54.29,-3.43,57.16,ns2_tram
-51.73,-0.39,10.03,ns2_tram
26.53,-2.85,66.02,ns2_tram
13.21,3.55,77.78,ns2_tram
-15.93,-0.05,51.52,ns2_tram
31.78,-3.74,70.94,ns2_tram
31.79,-3.44,69.88,ns2_tram
-16.52,-1.51,70.50,ns2_tram
-38.95,0.00,92.73,ns2_tram
-43.48,-1.46,21.74,ns2_tram
14.23,-3.53,63.25,ns2_tram
-30.66,1.39,100.87,ns2_tram
-28.70,-0.28,95.41,ns2_tram
-27.74,-0.80,94.66,ns2_tram
-29.52,-0.52,-6.01,ns2_tram
-23.13,-1.52,51.75,ns2_tram
-30.81,-1.55,-10.92,ns2_tram
-37.46,-0.78,-16.77,ns2_tram
24.55,1.42,111.50,ns2_tram
20.49,1.53,103.93,ns2_tram
22.84,3.67,127.01,ns2_tram
-23.57,-1.92,-15.66,ns2_tram
-25.12,-1.92,-21.71,ns2_tram
-20.71,-1.92,-25.13,ns2_tram
33.59,1.87,110.55,ns2_tram
-19.48,-1.23,-21.44,ns2_tram
47.41,-3.65,74.32,ns2_tram
30.60,1.09,83.12,ns2_tram
-19.83,-1.51,68.31,ns2_tram
-20.43,-1.51,68.72,ns2_tram
11.29,3.19,86.05,ns2_tram
9.42,5.05,79.98,ns2_tram
-5.12,2.98,90.10,ns2_tram
31.74,1.83,100.65,ns2_tram
19.37,3.30,120.47,ns2_tram
-20.47,-1.51,55.48,ns2_tram
23.91,3.22,122.45,ns2_tram
39.57,3.48,113.29,ns2_tram
27.19,3.98,116.20,ns2_tram
24.91,1.51,112.20,ns2_tram
21.54,1.53,107.39,ns2_tram
30.83,1.53,111.39,ns2_tram
25.38,2.94,90.76,ns2_tram
-57.09,-1.21,20.21,ns2_tram
32.92,1.60,116.78,ns2_tram
20.48,1.53,107.10,ns2_tram
20.85,1.69,109.14,ns2_tram
36.32,-3.73,71.66,ns2_tram
-5.29,1.82,84.06,ns2_tram
-3.31,1.83,81.33,ns2_tram
38.47,-1.25,80.38,ns2_tram
15.48,9.14,111.33,ns2_tram
34.50,-3.42,69.16,ns2_tram
25.06,1.22,82.66,ns2_tram
21.40,-3.72,65.19,ns2_tram
24.70,2.81,96.65,ns2_tram
30.57,-3.72,71.88,ns2_tram
22.04,-2.42,48.95,ns2_tram
4.64,0.99,92.78,ns2_tram
19.11,-2.16,52.11,ns2_tram
24.81,-2.41,51.32,ns2_tram
43.57,2.48,35.47,ns2_tram
33.21,-2.47,49.56,ns2_tram
30.10,-2.42,51.72,ns2_tram
31.66,-2.44,51.91,ns2_tram
32.15,-1.76,53.16,ns2_tram
41.22,0.08,32.26,ns2_tram
45.26,-2.49,51.14,ns2_tram
25.84,-2.42,52.10,ns2_tram
24.14,2.69,126.21,ns2_tram
43.24,-1.90,36.29,ns2_tram
35.42,-2.42,53.23,ns2_tram
37.08,-1.82,48.57,ns2_tram
12.63,-3.75,60.70,ns2_tram
13.14,-3.79,65.03,ns2_tram
30.36,-3.75,73.74,ns2_tram
31.50,-2.91,71.54,ns2_tram
-8.38,-1.47,31.79,ns2_tram
16.07,-3.42,59.47,ns2_tram
-34.38,-3.53,34.32,ns2_tram
41.65,0.52,28.14,ns2_tram
29.62,-2.52,54.11,ns2_tram
44.99,-1.72,40.11,ns2_tram
48.49,-2.42,39.92,ns2_tram
41.07,-2.42,47.63,ns2_tram
48.12,-3.03,34.31,ns2_tram
21.39,-2.42,49.56,ns2_tram
24.73,-1.62,69.36,ns2_tram
29.08,-3.08,67.73,ns2_tram
33.67,-3.60,66.50,ns2_tram
36.21,-2.54,62.67,ns2_tram
44.86,-2.05,70.21,ns2_tram
21.59,-2.40,69.54,ns2_tram
-6.92,1.84,51.49,ns2_tram
23.01,-3.40,69.55,ns2_tram
14.77,-2.89,42.88,ns2_tram
16.56,-3.44,45.81,ns2_tram
15.84,-3.18,47.46,ns2_tram
24.43,-2.34,73.61,ns2_tram
37.44,-3.37,70.27,ns2_tram
-82.42,-0.27,23.76,ns2_tram
-25.18,-2.83,38.19,ns2_tram
21.00,-2.02,55.13,ns2_tram
-28.60,-1.38,-2.76,ns2_tram
-19.84,-1.51,61.72,ns2_tram
-20.27,-1.51,62.37,ns2_tram
-19.40,-2.29,-5.21,ns2_tram
30.45,12.04,49.32,ns2_tram
-68.72,0.10,-1.53,ns2_tram
-72.14,0.77,1.38,ns2_tram
-68.50,0.39,88.44,ns2_tram
-61.74,-0.70,81.45,ns2_tram
28.99,0.21,3.83,ns2_tram
48.81,0.00,13.25,ns2_tram
-0.92,-1.96,-8.43,ns2_tram
-58.36,0.47,76.76,ns2_tram
-58.23,-0.41,75.59,ns2_tram
-51.64,2.21,78.55,ns2_tram
22.91,2.56,-8.67,ns2_tram
49.07,0.70,30.05,ns2_tram
-38.85,0.00,94.80,ns2_tram
-35.03,0.83,95.24,ns2_tram
48.26,1.72,29.53,ns2_tram
-30.24,0.00,93.39,ns2_tram
-61.61,0.32,81.00,ns2_tram
-61.17,-0.50,77.57,ns2_tram
-63.79,-0.50,76.58,ns2_tram
-51.28,-0.39,80.65,ns2_tram
-45.26,0.44,90.10,ns2_tram
-45.50,-0.53,97.69,ns2_tram
-41.33,-0.01,101.40,ns2_tram
-41.49,0.38,101.33,ns2_tram
-50.57,-0.39,78.51,ns2_tram
-16.58,-1.80,43.74,ns2_tram
-14.24,-2.13,30.22,ns2_tram
-40.72,0.00,99.64,ns2_tram
-24.30,-0.94,98.11,ns2_tram
1.50,-0.80,-24.68,ns2_tram
-20.92,-3.04,5.36,ns2_tram
-13.74,-1.70,34.91,ns2_tram
-25.54,-1.41,50.99,ns2_tram
-17.03,-2.83,39.42,ns2_tram
-19.52,-2.96,34.73,ns2_tram
-19.30,0.00,50.82,ns2_tram
46.10,-3.07,71.75,ns2_tram
-4.67,2.34,70.56,ns2_tram
-25.89,-0.85,-1.92,ns2_tram
-29.45,-1.31,66.63,ns2_tram
-18.50,-1.61,-1.95,ns2_tram
-19.87,-0.46,-2.90,ns2_tram
-21.90,-0.02,56.94,ns2_tram
-56.30,1.56,78.70,ns2_tram
-49.87,-0.39,74.61,ns2_tram
-51.62,-0.14,81.81,ns2_tram
-49.85,0.95,82.97,ns2_tram
-49.30,-1.00,86.52,ns2_tram
-45.15,-1.00,97.32,ns2_tram
-43.64,0.03,96.69,ns2_tram
-25.95,-2.02,-1.04,ns2_tram
6.69,1.21,91.76,ns2_tram
-3.74,3.67,83.35,ns2_tram
-26.74,-1.68,65.54,ns2_tram
-46.12,-1.94,-4.31,ns2_tram
-18.16,-1.58,26.79,ns2_tram
-22.32,-1.51,71.18,ns2_tram
-17.37,-2.20,19.41,ns2_tram
-19.09,-1.51,67.92,ns2_tram
-72.91,-0.39,-0.97,ns2_tram
-72.46,0.42,1.48,ns2_tram
26.99,2.91,117.97,ns2_tram
-16.42,0.32,63.63,ns2_tram
-11.66,2.33,71.11,ns2_tram
-20.15,-1.80,44.42,ns2_tram
39.99,0.21,31.20,ns2_tram
-25.95,-1.71,-14.35,ns2_tram
-26.26,-1.30,-13.67,ns2_tram
-27.94,-0.94,18.53,ns2_tram
-21.59,-1.91,-17.95,ns2_tram
-17.63,-2.04,-0.08,ns2_tram
-31.47,-0.43,-11.93,ns2_tram
18.34,-0.19,0.97,ns2_tram
-28.59,-1.02,13.02,ns2_tram
-29.51,-1.15,17.45,ns2_tram
13.92,0.17,4.15,ns2_tram
27.20,1.73,5.71,ns2_tram
-15.54,0.12,-7.27,ns2_tram
19.74,1.71,4.72,ns2_tram
-29.36,-1.56,-9.73,ns2_tram
54.75,0.21,23.34,ns2_tram
16.42,-2.05,55.75,ns2_tram
17.17,-3.49,54.24,ns2_tram
16.43,-1.41,56.07,ns2_tram
-29.32,-1.80,68.36,ns2_tram
-34.48,-1.86,-20.41,ns2_tram
42.17,0.75,5.07,ns2_tram
-28.55,-1.93,0.30,ns2_tram
-35.06,-1.12,-3.93,ns2_tram
-28.15,-1.88,-1.35,ns2_tram
-0.33,4.22,58.67,ns2_tram
5.06,-2.25,32.26,ns2_tram
-27.95,-1.10,64.08,ns2_tram
-22.39,0.31,65.03,ns2_tram
-19.02,-0.10,65.62,ns2_tram
-29.10,-0.69,14.64,ns2_tram
-22.95,2.80,66.70,ns2_tram
44.65,-1.93,62.92,ns2_tram
1.02,4.27,57.54,ns2_tram
-25.57,-0.22,52.49,ns2_tram
-20.71,-1.40,47.55,ns2_tram
0.36,-3.44,33.10,ns2_tram
-48.00,0.70,6.25,ns2_tram
-43.98,-2.42,-1.94,ns2_tram
-37.83,-1.78,-15.73,ns2_tram
0.63,0.61,75.79,ns2_tram
21.26,3.63,114.82,ns2_tram
-18.58,-1.48,52.04,ns2_tram
-19.05,-1.51,60.13,ns2_tram
3.13,0.61,74.61,ns2_tram
-20.43,-1.51,62.67,ns2_tram
-25.40,-1.21,54.20,ns2_tram
-28.93,-1.41,54.64,ns2_tram
51.42,0.18,17.57,ns2_tram
-20.53,-0.26,62.43,ns2_tram
10.96,5.90,-22.39,ns2_tram
-14.50,-0.92,63.02,ns2_tram
-19.33,-1.09,53.95,ns2_tram
-20.27,-1.51,59.89,ns2_tram
-28.38,-0.99,68.74,ns2_tram
-17.56,-1.51,69.61,ns2_tram
-24.04,-1.51,64.30,ns2_tram
-22.04,-0.70,60.86,ns2_tram
-17.89,-0.60,53.77,ns2_tram
-18.30,-0.35,54.06,ns2_tram
-18.86,-2.65,41.38,ns2_tram
-22.10,-2.20,35.98,ns2_tram
-16.13,-1.48,53.11,ns2_tram
-19.39,-2.42,42.89,ns2_tram
-17.78,-2.10,42.16,ns2_tram
-16.73,-1.49,54.25,ns2_tram
-20.27,-0.18,63.31,ns2_tram
-28.25,-1.41,49.96,ns2_tram
-9.57,1.77,-21.76,ns2_tram
1.09,3.17,73.06,ns2_tram
-20.71,-1.51,63.66,ns2_tram
-14.76,-1.41,54.03,ns2_tram
13.99,-3.44,51.14,ns2_tram
-14.91,-0.18,64.81,ns2_tram
28.81,-3.46,69.99,ns2_tram
-31.57,-2.98,72.51,ns2_tram
-23.10,-0.43,52.18,ns2_tram
-26.30,-3.03,80.75,ns2_tram
-64.16,-0.39,4.66,ns2_tram
-32.06,-2.65,71.95,ns2_tram
-21.19,-2.21,-9.34,ns2_tram
-24.17,-2.77,-12.77,ns2_tram
-31.44,-2.04,69.03,ns2_tram
-29.92,-2.92,72.48,ns2_tram
-18.04,-2.51,33.39,ns2_tram
-37.77,-1.82,-16.87,ns2_tram
-5.82,2.34,73.43,ns2_tram
-10.36,2.26,69.30,ns2_tram
23.76,1.38,-3.63,ns2_tram
-36.07,-2.02,34.70,ns2_tram
-28.22,-1.90,68.19,ns2_tram
-33.54,-2.22,67.07,ns2_tram
4.27,0.61,81.66,ns2_tram
-20.98,-0.15,62.31,ns2_tram
-81.98,-0.45,55.86,ns2_tram
-16.29,-2.49,34.04,ns2_tram
-21.71,-1.48,48.87,ns2_tram
-30.08,-1.31,47.83,ns2_tram
37.89,1.58,26.72,ns2_tram
-90.16,-1.51,41.13,ns2_tram
-66.70,1.63,8.76,ns2_tram
-2.47,2.04,94.75,ns2_tram
-72.71,1.15,12.77,ns2_tram
-22.18,-3.10,-4.01,ns2_tram
-69.14,2.64,4.44,ns2_tram
-84.10,1.20,11.19,ns2_tram
-84.36,0.91,26.77,ns2_tram
-73.38,1.13,12.31,ns2_tram
-25.00,-0.79,-16.89,ns2_tram
15.60,1.46,109.64,ns2_tram
34.28,1.86,29.73,ns2_tram
-71.64,0.37,41.38,ns2_tram
-78.73,-0.46,45.68,ns2_tram
-77.08,-0.50,44.12,ns2_tram
-77.81,0.76,43.07,ns2_tram
-89.40,-1.59,43.46,ns2_tram
-79.71,-1.49,53.68,ns2_tram
28.35,2.75,126.01,ns2_tram
23.00,1.75,116.45,ns2_tram
22.82,2.75,119.50,ns2_tram
30.62,2.75,123.83,ns2_tram
23.53,3.76,122.58,ns2_tram
31.79,2.75,119.87,ns2_tram
-34.64,-1.71,35.80,ns2_tram
-43.65,-0.31,90.70,ns2_tram
-30.54,-2.93,29.68,ns2_tram
-27.69,-2.79,27.18,ns2_tram
-71.39,-0.06,3.60,ns2_tram
-73.02,-0.39,1.25,ns2_tram
-61.13,0.01,86.18,ns2_tram
-1.71,-1.51,16.74,ns2_tram
-6.73,-1.92,3.41,ns2_tram
12.24,-2.62,47.89,ns2_tram
12.02,-2.29,46.92,ns2_tram
15.15,-2.44,57.08,ns2_tram
22.48,-3.24,59.26,ns2_tram
12.54,-2.76,45.73,ns2_tram
16.07,-3.44,38.91,ns2_tram
-64.73,0.41,95.10,ns2_tram
15.39,-1.64,-9.23,ns2_tram
30.65,1.18,-6.29,ns2_tram
24.03,1.26,-6.26,ns2_tram
20.02,0.21,-8.74,ns2_tram
12.69,-1.69,-10.64,ns2_tram
-10.44,3.99,78.31,ns2_tram
-58.30,1.50,79.11,ns2_tram
-17.35,1.48,84.00,ns2_tram
-17.89,-0.25,80.84,ns2_tram
-14.20,-0.45,76.29,ns2_tram
-22.53,-3.03,3.88,ns2_tram
-26.21,-0.51,86.51,ns2_tram
-17.93,-2.17,4.70,ns2_tram
-28.54,2.00,89.91,ns2_tram
-35.12,-1.03,-12.87,ns2_tram
-9.40,1.65,-21.10,ns2_tram
-6.42,-1.54,4.01,ns2_tram
-2.73,-1.81,2.63,ns2_tram
3.46,-2.36,28.90,ns2_tram
8.74,-3.44,31.52,ns2_tram
-0.30,-3.24,0.31,ns2_tram
1.52,-1.74,29.51,ns2_tram
-73.00,-0.39,-3.89,ns2_tram
-4.83,-1.51,3.50,ns2_tram
-72.43,1.23,2.13,ns2_tram
-0.85,-3.24,3.43,ns2_tram
9.94,-0.63,-7.19,ns2_tram
21.45,1.86,129.32,ns2_tram
-28.62,-0.01,64.32,ns2_tram
-70.84,-0.02,-3.71,ns2_tram
-53.51,-0.39,6.42,ns2_tram
-54.26,-0.37,6.67,ns2_tram
19.68,0.19,8.66,ns2_tram
-5.82,1.83,86.92,ns2_tram
-3.44,2.06,80.18,ns2_tram
-6.44,1.83,79.81,ns2_tram
-5.88,1.91,79.99,ns2_tram
47.63,1.33,16.69,ns2_tram
-7.93,3.42,70.79,ns2_tram
48.20,1.11,11.22,ns2_tram
49.56,1.34,11.28,ns2_tram
-24.27,-2.66,5.74,ns2_tram
-28.44,-1.96,17.22,ns2_tram
-15.03,0.88,48.92,ns2_tram
-13.55,-1.10,39.95,ns2_tram
-28.03,-0.15,67.85,ns2_tram
-9.80,0.71,65.59,ns2_tram
-21.71,0.37,62.27,ns2_tram
-23.75,0.10,67.15,ns2_tram
-58.01,1.02,-10.69,ns2_tram
10.27,-0.64,107.45,ns2_tram
10.45,-0.64,108.93,ns2_tram
18.29,-3.36,60.32,ns2_tram
-4.43,3.46,76.07,ns2_tram
-9.64,-1.92,-4.32,ns2_tram
-16.20,-1.76,-0.18,ns2_tram
-22.16,-2.06,6.04,ns2_tram
-20.57,-1.47,-0.62,ns2_tram
45.66,-3.75,65.79,ns2_tram
-39.95,-2.42,-0.73,ns2_tram
37.09,-1.26,77.80,ns2_tram
35.32,-3.44,67.42,ns2_tram
-28.41,-1.92,-0.57,ns2_tram
-31.70,-1.92,-2.29,ns2_tram
-8.77,-2.83,28.32,ns2_tram
33.61,0.36,21.47,ns2_tram
29.46,0.19,21.53,ns2_tram
-13.33,-2.83,36.96,ns2_tram
-34.05,-0.88,-16.44,ns2_tram
-37.29,-1.61,-18.44,ns2_tram
-37.60,-1.82,-18.81,ns2_tram
-54.81,-2.96,55.86,ns2_tram
-28.84,-1.92,3.59,ns2_tram
-8.54,-1.57,32.85,ns2_tram
-6.88,-1.98,3.21,ns2_tram
-0.73,-2.50,2.53,ns2_tram
-3.12,-2.83,20.69,ns2_tram
19.80,0.34,-8.41,ns2_tram
-29.17,0.35,104.39,ns2_tram
40.45,0.14,2.77,ns2_tram
14.07,3.40,122.70,ns2_tram
-0.16,0.67,73.27,ns2_tram
-15.91,-1.16,63.55,ns2_tram
-22.57,-1.51,62.21,ns2_tram
-21.27,-0.32,59.77,ns2_tram
-20.49,-0.43,55.38,ns2_tram
-20.46,-1.49,52.53,ns2_tram
-19.09,-0.34,49.70,ns2_tram
-21.72,-0.02,48.03,ns2_tram
-16.13,-1.16,52.03,ns2_tram
13.88,-2.51,49.33,ns2_tram
11.92,-3.75,47.39,ns2_tram
29.94,-1.32,48.00,ns2_tram
-7.98,-2.32,31.51,ns2_tram
-66.80,1.40,88.61,ns2_tram
43.07,0.21,30.76,ns2_tram
-4.37,-2.75,33.25,ns2_tram
-2.46,-3.44,33.97,ns2_tram
11.63,-0.64,104.94,ns2_tram
17.24,0.35,-10.59,ns2_tram
19.76,2.91,122.29,ns2_tram
-4.19,2.70,86.27,ns2_tram
-5.48,1.83,82.20,ns2_tram
-1.78,1.55,80.49,ns2_tram
-29.87,-0.98,-13.84,ns2_tram
-13.64,-0.50,64.61,ns2_tram
-14.83,-0.44,64.22,ns2_tram
-10.43,0.50,64.39,ns2_tram
-12.72,1.44,63.94,ns2_tram
10.18,6.05,81.91,ns2_tram
26.19,-2.42,52.34,ns2_tram
14.23,0.86,105.13,ns2_tram
15.87,1.62,104.53,ns2_tram
3.08,-0.31,98.04,ns2_tram
2.46,0.21,93.66,ns2_tram
-18.89,-1.52,45.05,ns2_tram
-2.50,3.02,83.06,ns2_tram
-2.95,1.83,79.65,ns2_tram
-3.90,1.83,76.16,ns2_tram
5.63,1.32,80.92,ns2_tram
-6.09,3.10,78.55,ns2_tram
-0.08,1.92,88.68,ns2_tram
21.99,-1.67,55.71,ns2_tram
17.85,-3.75,46.28,ns2_tram
18.57,-2.42,47.77,ns2_tram
-28.09,-0.62,2.28,ns2_tram
33.28,4.11,128.53,ns2_tram
19.29,3.53,111.13,ns2_tram
26.21,1.96,88.46,ns2_tram
16.41,1.42,105.42,ns2_tram
21.27,2.22,111.11,ns2_tram
19.40,1.53,106.36,ns2_tram
-30.46,-1.94,12.54,ns2_tram
30.97,2.09,112.84,ns2_tram
-65.43,1.02,-11.15,ns2_tram
34.20,1.02,113.88,ns2_tram
29.70,2.78,113.04,ns2_tram
-81.72,-1.09,41.36,ns2_tram
18.53,4.56,125.41,ns2_tram
-26.08,-1.17,49.19,ns2_tram
-11.10,7.49,26.36,ns2_tram
-54.48,-2.42,-4.53,ns2_tram
-56.28,-2.42,-2.76,ns2_tram
-56.48,-2.42,-0.45,ns2_tram
8.71,-3.02,31.09,ns2_tram
11.52,-1.61,31.79,ns2_tram
0.85,2.44,67.02,ns2_tram
-25.82,-2.67,36.78,ns2_tram
-27.78,-2.62,37.28,ns2_tram
-49.50,-0.39,9.69,ns2_tram
-47.39,-1.03,-6.16,ns2_tram
-26.31,-2.83,22.99,ns2_tram
-32.96,-2.63,71.92,ns2_tram
-33.60,-2.22,65.92,ns2_tram
-23.92,-2.83,37.79,ns2_tram
31.41,-3.64,73.02,ns2_tram
-32.88,-1.92,-14.57,ns2_tram
-34.48,-1.92,-13.43,ns2_tram
-54.29,-2.59,53.54,ns2_tram
-31.70,0.05,83.58,ns2_tram
37.99,-2.11,70.90,ns2_tram
-38.26,-0.97,-4.62,ns2_tram
20.97,-3.19,68.06,ns2_tram
14.32,-2.71,63.35,ns2_tram
26.40,-2.44,67.78,ns2_tram
15.30,-2.56,49.26,ns2_tram
24.21,-3.70,66.26,ns2_tram
23.21,-1.29,63.44,ns2_tram
12.72,-3.67,48.23,ns2_tram
28.71,-3.62,66.45,ns2_tram
-22.27,-1.51,65.49,ns2_tram
-25.52,-0.94,66.99,ns2_tram
-31.44,-2.22,65.96,ns2_tram
-45.51,-2.45,29.57,ns2_tram
14.10,-2.16,35.42,ns2_tram
15.45,-2.17,33.36,ns2_tram
22.04,0.21,-7.33,ns2_tram
-20.19,-3.02,-9.62,ns2_tram
-87.17,2.60,51.46,ns2_tram
28.16,1.47,83.69,ns2_tram
13.10,-2.75,58.84,ns2_tram
37.80,-3.44,67.35,ns2_tram
-41.71,-2.42,-3.58,ns2_tram
-40.22,-2.42,-4.28,ns2_tram
39.15,-2.56,66.14,ns2_tram
45.85,-3.11,69.12,ns2_tram
-47.33,-1.95,5.53,ns2_tram
-30.51,0.79,95.20,ns2_tram
45.27,-2.24,64.17,ns2_tram
-1.69,1.52,77.07,ns2_tram
5.65,-2.70,31.24,ns2_tram
-1.45,-3.03,31.25,ns2_tram
15.47,-3.44,37.50,ns2_tram
1.50,-4.33,28.51,ns2_tram
5.80,0.59,89.35,ns2_tram
6.67,0.64,89.50,ns2_tram
-4.40,1.83,90.79,ns2_tram
-6.34,1.83,84.92,ns2_tram
-28.25,-1.25,-15.15,ns2_tram
-11.47,-1.84,-1.70,ns2_tram
-30.52,-1.05,2.08,ns2_tram
-7.38,-0.96,-7.00,ns2_tram
-27.48,-0.29,5.07,ns2_tram
-34.42,-0.80,-2.69,ns2_tram
-37.20,-0.85,-5.35,ns2_tram
-11.83,-1.52,-15.53,ns2_tram
40.98,-3.44,68.25,ns2_tram
-15.18,-1.39,-14.10,ns2_tram
-19.68,-0.59,-12.52,ns2_tram
-0.55,2.07,90.73,ns2_tram
-6.56,3.10,93.21,ns2_tram
-38.96,0.07,-14.13,ns2_tram
-5.22,1.83,85.26,ns2_tram
-39.21,-1.92,-18.73,ns2_tram
-23.56,-0.64,-18.55,ns2_tram
-16.81,-1.64,-18.23,ns2_tram
-34.45,-1.86,-20.60,ns2_tram
-35.07,-1.82,-19.87,ns2_tram
-33.16,-1.64,68.23,ns2_tram
-31.32,-2.74,79.52,ns2_tram
-47.04,-0.90,98.78,ns2_tram
-31.23,-1.92,-14.91,ns2_tram
-37.65,-2.42,-3.87,ns2_tram
-40.13,-0.35,-17.65,ns2_tram
-11.24,-2.40,32.21,ns2_tram
-57.27,-3.75,52.42,ns2_tram
-83.87,0.84,19.60,ns2_tram
-17.87,-2.90,36.62,ns2_tram
-78.10,-1.49,59.23,ns2_tram
-29.48,-3.44,31.23,ns2_tram
-21.72,-0.34,81.34,ns2_tram
-64.37,1.16,-10.98,ns2_tram
-34.88,0.12,87.80,ns2_tram
-21.28,-1.19,67.34,ns2_tram
-18.43,-0.14,49.46,ns2_tram
-53.75,-1.39,2.18,ns2_tram
-21.25,-1.21,97.12,ns2_tram
-42.48,-2.41,-6.54,ns2_tram
-28.65,0.21,85.07,ns2_tram
-28.87,0.19,81.52,ns2_tram
-30.36,0.21,83.49,ns2_tram
-19.97,-0.10,74.60,ns2_tram
-18.64,-0.45,94.97,ns2_tram
-76.37,0.05,23.81,ns2_tram
-81.29,0.79,3.08,ns2_tram
-75.39,0.62,22.84,ns2_tram
-76.66,-0.90,33.26,ns2_tram
-7.31,2.34,69.56,ns2_tram
-37.62,-1.88,-14.73,ns2_tram
-16.30,-1.51,66.10,ns2_tram
-30.32,-1.92,65.50,ns2_tram
-30.22,-0.84,71.80,ns2_tram
-13.48,2.27,67.51,ns2_tram
-3.70,3.28,87.42,ns2_tram
-6.29,1.83,78.45,ns2_tram
-36.84,-2.42,-3.57,ns2_tram
-21.56,-1.78,21.17,ns2_tram
-5.71,2.34,72.88,ns2_tram
12.13,3.35,77.77,ns2_tram
-0.53,0.92,75.72,ns2_tram
-2.36,1.96,64.19,ns2_tram
-15.14,-1.19,65.82,ns2_tram
-31.79,-3.24,79.32,ns2_tram
-39.24,-1.92,-17.66,ns2_tram
-15.72,-0.09,78.48,ns2_tram
-30.99,0.21,88.94,ns2_tram
-43.33,-0.05,92.13,ns2_tram
-31.04,0.00,98.19,ns2_tram
-35.86,0.18,83.11,ns2_tram
-33.21,-3.24,76.27,ns2_tram
-32.61,-2.22,67.00,ns2_tram
-32.35,0.70,90.01,ns2_tram
-22.39,-0.35,82.63,ns2_tram
-20.14,-0.58,78.18,ns2_tram
-2.36,-1.79,16.73,ns2_tram
-21.91,-0.09,100.61,ns2_tram
-27.52,-1.15,66.20,ns2_tram
-4.12,-4.05,26.13,ns2_tram
-1.73,-2.16,19.77,ns2_tram
-22.91,-1.51,80.00,ns2_tram
-17.98,-1.61,95.58,ns2_tram
-17.31,-0.09,101.88,ns2_tram
-22.57,-0.30,81.53,ns2_tram
-16.49,-1.51,94.22,ns2_tram
-21.37,-1.00,87.89,ns2_tram
-21.69,-3.22,35.36,ns2_tram
-31.07,-3.44,32.16,ns2_tram
-81.75,-0.41,45.70,ns2_tram
-28.59,-1.10,47.25,ns2_tram
-18.24,-3.34,34.91,ns2_tram
-23.70,-1.40,41.65,ns2_tram
-22.57,-2.83,39.88,ns2_tram
-31.93,0.40,36.33,ns2_tram
-55.48,-0.44,77.12,ns2_tram
