x,y,z,team
82.59,-5.53,-46.39,aliens
87.68,-5.38,47.04,marines
88.04,-6.08,46.20,aliens
37.13,-4.77,-41.09,marines
35.26,-5.55,48.09,aliens
50.51,-6.19,49.49,aliens
84.80,-6.14,35.17,marines
85.72,-5.88,44.38,aliens
51.58,-3.34,65.28,aliens
55.81,-10.85,17.69,marines
56.19,-10.85,19.17,aliens
111.18,-2.86,-13.60,aliens
64.27,-4.10,17.36,aliens
102.12,-5.21,-34.81,marines
59.74,-8.80,18.53,aliens
47.98,-7.71,-4.23,marines
54.77,-9.25,28.60,aliens
48.01,-7.71,-3.51,aliens
54.44,-10.75,25.12,marines
52.61,-6.55,4.12,aliens
36.20,-3.54,-67.68,marines
30.74,-2.13,-70.33,aliens
24.88,-3.41,-72.75,aliens
21.85,-2.51,-70.41,aliens
117.50,-2.44,-5.43,aliens
116.22,-2.49,-30.76,aliens
114.75,-5.21,-34.31,aliens
80.88,-6.12,-49.66,aliens
105.52,-5.21,-35.70,marines
110.33,-5.05,-35.40,aliens
114.72,-5.21,-36.01,marines
27.41,-4.46,-72.05,marines
14.05,-4.05,45.80,aliens
19.38,-3.77,-69.25,aliens
47.16,-3.24,96.12,aliens
95.28,-8.27,-49.20,aliens
94.57,-7.72,-49.69,aliens
48.09,-2.09,92.73,aliens
139.71,0.58,-3.43,marines
133.54,-3.24,12.34,aliens
-26.93,-1.77,13.87,aliens
143.86,-0.78,11.54,marines
115.21,-3.25,21.96,marines
21.79,-2.36,49.77,aliens
67.11,-7.47,-8.98,marines
-7.41,-2.68,-41.33,marines
92.66,-7.06,-49.02,aliens
83.41,-8.21,-46.68,marines
91.43,-8.92,-57.78,marines
33.48,-3.80,5.82,aliens
34.73,-5.98,85.61,aliens
63.95,-6.34,-3.52,aliens
75.00,-8.32,-10.58,marines
23.18,-5.50,83.04,aliens
56.24,-7.71,-6.12,marines
74.16,-8.73,-6.22,aliens
51.69,-9.13,33.04,aliens
70.13,-7.48,-11.66,marines
45.61,-7.09,-6.03,aliens
44.19,-5.97,-2.58,aliens
80.39,-7.73,21.69,aliens
36.85,-3.55,-7.09,aliens
91.22,-4.37,68.93,aliens
69.49,-6.23,-4.09,aliens
16.78,-2.50,41.18,aliens
19.25,-5.19,-53.91,aliens
84.50,-8.32,-18.88,marines
27.42,-4.94,-45.63,marines
83.86,-7.80,20.77,marines
82.62,-5.33,28.97,aliens
42.41,-6.30,-10.04,aliens
42.35,-6.91,-10.12,marines
41.62,-6.51,-3.60,aliens
14.38,-1.06,49.56,aliens
116.05,-3.24,17.36,aliens
26.97,-5.78,-32.98,aliens
22.42,-5.67,-33.83,aliens
120.70,-1.79,6.25,aliens
121.55,-1.48,12.26,marines
15.97,-4.96,-31.03,marines
128.05,-1.30,11.85,marines
124.90,-0.21,11.31,aliens
13.23,-6.49,20.24,aliens
114.97,-1.89,20.50,marines
115.50,-3.19,18.39,marines
116.48,-1.86,17.75,aliens
16.17,-5.58,-61.25,aliens
19.42,-5.78,-54.75,marines
106.53,-1.49,24.92,aliens
108.09,-1.92,26.93,aliens
39.47,-0.93,96.19,aliens
119.28,-2.46,9.80,aliens
132.03,-1.63,12.56,marines
130.79,0.16,12.87,aliens
118.90,-2.50,20.72,aliens
13.42,-2.01,46.72,aliens
11.05,-4.07,45.19,aliens
128.85,-2.00,9.85,aliens
119.41,-1.84,12.43,marines
43.65,-4.30,-20.52,aliens
124.06,-1.44,21.72,marines
126.94,-1.81,26.66,marines
117.40,-1.39,19.82,marines
101.67,-2.64,24.89,aliens
20.88,-4.53,-71.24,aliens
53.91,-7.58,-10.08,marines
54.01,-8.05,-11.58,aliens
17.00,-6.17,5.60,aliens
99.63,-5.15,-51.56,aliens
95.01,-8.85,-53.62,aliens
55.91,3.27,2.93,aliens
42.36,-9.40,15.43,aliens
55.65,-10.62,25.19,marines
95.05,-8.92,-53.07,marines
75.96,-4.46,-72.14,marines
99.91,-6.64,73.01,aliens
85.90,-8.52,78.88,marines
82.76,-7.58,86.42,aliens
32.22,1.29,-97.94,marines
45.53,1.97,-103.78,aliens
46.95,-4.58,72.26,marines
40.22,0.03,-110.05,aliens
46.70,0.03,-109.44,aliens
43.11,-10.81,18.94,marines
47.63,-7.00,-8.76,aliens
48.70,-7.71,-6.99,marines
82.82,-7.59,81.80,marines
46.06,-1.85,97.10,marines
46.92,-3.24,95.56,aliens
52.12,-3.24,95.90,aliens
29.16,-6.16,87.83,marines
41.08,-7.66,-6.00,aliens
38.03,-6.49,91.45,aliens
28.63,-4.55,85.44,aliens
68.21,-5.87,95.16,aliens
94.82,-8.93,-41.59,aliens
95.79,-7.97,-43.09,marines
94.91,-8.90,-42.59,aliens
46.57,-3.24,95.74,marines
89.63,-8.32,-35.19,marines
81.25,-7.71,57.74,marines
72.05,-7.63,53.50,aliens
73.77,-7.54,51.00,marines
73.18,-7.71,52.89,marines
49.65,-1.82,97.27,marines
35.21,-2.96,-73.68,marines
36.79,-6.49,89.59,marines
59.56,-6.91,-5.33,marines
48.12,0.88,-67.89,marines
53.37,-2.58,-67.05,aliens
43.67,0.60,-23.80,aliens
58.08,1.99,-88.60,aliens
25.00,-6.49,76.66,aliens
22.48,-6.49,81.50,marines
46.75,-0.09,-103.51,marines
54.39,1.70,-101.28,aliens
56.96,-0.31,-98.69,marines
60.27,-2.02,-96.13,marines
41.62,-0.25,-92.29,marines
81.65,-5.29,-37.78,marines
81.11,-4.77,-39.54,aliens
92.61,-8.32,-38.66,aliens
95.92,-8.92,-37.61,marines
39.15,3.69,85.15,aliens
53.44,-7.67,10.36,aliens
58.17,-8.51,12.65,marines
30.30,-4.92,-7.51,marines
69.26,-6.49,93.32,aliens
37.16,-5.02,-14.82,aliens
53.74,-0.90,96.32,aliens
19.06,-3.44,-70.17,aliens
40.24,-5.10,85.55,aliens
66.75,-5.57,90.85,aliens
64.14,-5.07,97.05,marines
61.84,-4.42,96.42,aliens
42.33,-6.10,45.30,aliens
19.84,-5.78,-63.18,marines
67.87,-9.44,16.82,marines
31.93,-4.17,-44.07,aliens
69.30,-7.46,-4.40,aliens
68.12,-6.51,-8.82,marines
23.71,-3.87,-34.83,aliens
54.93,-6.59,0.93,marines
81.99,-7.71,84.12,aliens
82.22,-7.72,85.44,aliens
84.11,-8.52,74.24,marines
80.66,-6.86,85.38,aliens
32.18,-4.88,0.24,aliens
82.72,-6.66,86.90,aliens
89.22,-8.32,-22.51,marines
85.17,-8.92,-8.16,aliens
102.55,-5.27,53.67,marines
69.36,-5.92,92.20,marines
66.78,-4.55,96.56,marines
81.42,-5.60,35.95,marines
7.38,-2.50,50.45,aliens
76.05,-6.08,36.53,aliens
79.67,-6.83,34.68,marines
82.19,-3.61,21.98,aliens
26.57,-5.69,-41.50,marines
107.83,-4.25,70.76,marines
25.80,-4.43,-72.87,aliens
16.29,-5.09,-62.37,marines
80.73,-6.78,34.80,aliens
78.62,-5.28,33.95,aliens
96.06,-5.29,48.03,marines
94.92,-5.27,46.89,aliens
86.69,-6.08,46.91,marines
30.84,-4.53,-44.70,aliens
-4.53,-3.06,-36.36,aliens
39.25,-1.72,-37.04,aliens
84.58,-4.81,33.99,marines
73.64,-9.38,16.91,marines
72.97,-7.16,6.78,aliens
25.63,-3.44,-51.72,aliens
19.50,-5.78,-53.19,marines
25.82,-5.25,-48.32,marines
88.68,-4.73,51.25,marines
28.61,-4.92,-50.08,aliens
26.50,-4.80,-49.21,marines
97.89,-5.62,-51.31,aliens
97.54,-4.90,-67.65,aliens
-0.08,-2.41,50.54,marines
0.06,-1.43,50.15,aliens
85.80,-8.04,19.53,marines
104.45,-4.22,-68.16,aliens
85.20,-8.59,18.87,aliens
107.39,-6.28,-46.01,marines
80.48,-7.20,-44.87,aliens
80.34,-8.04,-46.03,marines
24.53,-4.97,-35.22,aliens
86.02,-4.70,42.93,aliens
63.32,-6.68,-11.23,aliens
60.01,-7.60,-7.02,marines
35.24,-4.74,63.87,aliens
88.54,-4.51,53.59,aliens
-12.00,-2.02,-31.66,aliens
95.90,-5.05,46.95,aliens
100.15,-5.27,46.95,marines
100.75,-4.10,42.30,aliens
59.78,-5.95,-8.07,aliens
47.99,-2.26,94.82,marines
124.90,-1.55,25.05,aliens
18.79,-5.78,-52.99,aliens
14.59,-5.67,-52.50,marines
50.31,-6.42,-7.40,aliens
48.02,-7.71,-1.16,marines
52.08,-8.17,-13.10,aliens
-34.13,-0.09,-0.19,marines
61.44,-6.68,-11.46,aliens
93.96,-7.59,-37.80,aliens
84.09,-6.42,-35.73,marines
87.22,-5.11,-40.37,aliens
84.51,-5.51,-36.54,aliens
84.53,-6.32,-14.50,aliens
86.61,-7.85,-13.88,aliens
25.07,-5.30,-46.13,aliens
-33.37,0.14,-10.14,aliens
56.00,-7.63,-8.15,marines
67.96,-5.02,3.71,aliens
96.75,-8.83,-47.66,marines
99.96,-5.20,-54.81,aliens
63.49,-5.98,0.86,aliens
101.16,-6.49,-57.43,marines
53.60,-10.28,27.76,marines
-29.15,0.87,-14.06,aliens
103.62,-5.27,56.33,marines
17.16,-3.82,-36.63,aliens
13.61,-4.05,47.50,aliens
13.27,-4.05,47.67,marines
56.67,-7.71,-9.08,aliens
45.55,-5.65,-22.32,marines
51.42,-7.84,-14.55,aliens
49.04,-8.72,-15.62,marines
51.42,-7.96,-10.88,marines
45.08,-7.71,-4.47,aliens
26.52,-5.16,-35.86,aliens
46.89,-4.78,-1.55,aliens
17.75,-5.78,-54.38,marines
84.77,-7.24,-17.09,marines
107.20,-4.25,17.63,marines
51.76,-8.82,-24.59,marines
51.51,-6.67,-24.76,aliens
49.34,-8.31,-15.42,marines
47.29,-7.43,-23.90,marines
80.87,-7.95,24.38,aliens
72.56,-9.32,16.74,marines
80.59,-6.14,37.51,marines
74.13,-9.39,15.81,marines
37.62,-7.66,-1.02,aliens
40.43,-7.72,-1.86,aliens
87.41,0.18,47.63,aliens
24.28,-5.14,-6.98,marines
37.72,-3.73,-15.07,aliens
31.67,-5.01,-17.75,marines
42.69,-5.02,-18.85,marines
39.62,-6.69,-32.24,aliens
43.48,-5.32,-28.70,aliens
35.07,-4.13,-13.45,aliens
43.17,-4.61,-15.02,aliens
32.37,-5.01,-13.58,marines
40.11,-2.15,-10.86,aliens
50.45,-4.01,-12.76,aliens
35.99,-5.01,-14.94,marines
35.14,-3.76,-10.89,marines
37.97,-4.18,-15.70,marines
45.84,-3.88,-18.19,aliens
134.10,-0.57,8.71,aliens
133.78,0.46,12.75,aliens
43.42,-7.22,-4.50,aliens
145.84,-0.64,15.68,aliens
61.70,-6.96,-2.57,aliens
148.19,1.20,8.61,aliens
143.67,0.32,9.45,marines
142.80,-0.72,9.68,aliens
145.57,-0.74,17.43,aliens
141.19,-0.86,19.32,marines
145.11,0.47,17.99,aliens
146.12,-0.27,16.13,marines
84.38,-5.08,40.37,marines
21.73,-2.99,-36.48,aliens
104.70,-4.31,17.82,aliens
-17.92,-1.59,-16.92,aliens
105.49,-4.30,26.16,marines
-19.64,-0.45,-19.97,aliens
89.81,-7.03,-40.48,aliens
103.57,-4.23,28.96,aliens
72.84,-7.78,-26.67,aliens
70.66,-7.61,-24.91,marines
139.79,-0.80,12.75,aliens
-5.13,-3.72,-39.98,aliens
139.04,-0.80,15.10,marines
140.42,0.81,12.53,aliens
86.68,-7.12,-18.78,marines
-25.67,0.33,-16.15,aliens
88.17,-7.45,-20.69,aliens
146.63,-0.80,9.80,marines
-30.53,0.15,-14.77,marines
-25.40,0.00,-15.70,aliens
84.87,-7.22,-27.26,marines
136.51,-0.80,9.00,aliens
138.44,0.19,1.28,marines
84.61,-8.32,-23.03,marines
115.81,-3.24,19.45,marines
23.28,-5.04,-53.82,aliens
77.28,-6.08,41.09,marines
79.86,-6.82,36.60,marines
75.62,-3.27,42.80,aliens
77.70,-6.09,36.80,aliens
78.55,-5.83,37.38,aliens
82.84,-1.21,15.95,aliens
34.27,-0.23,-93.37,aliens
31.73,1.19,-101.45,marines
122.46,-1.88,30.07,aliens
116.08,-2.16,28.10,aliens
46.80,-6.77,-1.63,marines
144.81,-0.33,13.65,aliens
38.53,-2.48,97.25,aliens
52.42,-8.82,-12.96,aliens
145.41,-0.80,17.13,marines
50.25,-6.06,-9.34,aliens
142.93,0.61,14.45,aliens
134.75,-0.72,-9.23,marines
145.42,-0.80,10.64,marines
144.47,-0.80,-12.07,marines
141.89,-0.79,11.18,aliens
33.73,-5.67,-42.54,aliens
146.46,-0.84,14.58,marines
100.12,-6.08,20.21,marines
75.38,-4.91,42.20,marines
77.30,-6.08,42.94,aliens
79.13,-6.21,37.46,aliens
77.49,-4.78,35.18,aliens
78.53,-6.08,45.35,marines
102.67,-4.21,35.68,aliens
99.90,-5.27,43.79,marines
84.64,-5.21,44.66,aliens
94.35,-5.27,45.83,marines
93.26,-3.79,47.99,aliens
121.16,-1.36,11.73,aliens
136.31,-0.90,5.56,aliens
91.28,-3.45,-77.30,marines
139.39,-0.74,0.49,aliens
142.76,-0.15,-2.98,marines
143.53,-0.77,11.74,marines
131.69,-0.02,11.15,marines
144.03,-0.78,15.67,marines
136.32,7.28,5.57,aliens
145.11,-0.80,-6.53,marines
138.82,-0.80,14.16,marines
135.46,-0.92,5.58,marines
46.80,-0.09,-106.28,marines
78.55,-6.62,35.48,aliens
79.84,-8.35,21.26,aliens
82.04,-6.92,34.70,aliens
105.67,-2.47,25.39,aliens
21.68,-5.23,-51.14,marines
119.87,-0.23,26.68,aliens
122.15,-3.24,2.93,aliens
25.74,-5.68,-32.32,marines
-12.28,-3.03,20.86,aliens
89.51,-1.41,14.54,aliens
48.56,-6.46,2.77,aliens
37.61,-2.63,-39.58,aliens
-24.55,-0.75,-2.86,aliens
36.40,-1.00,-69.82,aliens
46.26,-0.29,-76.93,aliens
44.13,0.96,-72.53,marines
41.51,0.35,-72.73,aliens
45.38,3.78,-82.03,marines
46.69,-0.25,-85.26,aliens
16.60,-4.66,-64.90,marines
42.10,0.92,-77.26,aliens
44.74,1.29,-72.40,marines
-29.05,-1.90,-35.98,aliens
12.26,-2.64,-37.79,aliens
118.41,-2.12,13.03,aliens
127.31,8.24,3.16,aliens
32.61,-5.01,-9.93,aliens
34.29,-5.20,-10.14,aliens
142.66,-0.13,9.14,aliens
143.57,0.47,9.44,aliens
60.33,-1.32,4.79,aliens
63.44,0.94,2.38,aliens
58.29,-6.49,93.22,marines
58.79,-5.06,93.27,aliens
85.06,-7.49,-19.10,marines
77.73,-4.91,46.17,aliens
61.38,-5.95,-8.82,aliens
80.05,-8.04,19.37,aliens
74.22,-8.92,-5.11,aliens
69.87,-5.09,81.79,aliens
-5.46,-0.52,-34.07,aliens
-3.32,-3.89,-39.71,marines
91.73,-6.93,74.70,aliens
34.52,-4.99,-16.43,aliens
71.07,-7.60,6.29,aliens
84.69,-8.96,0.75,aliens
91.03,-6.09,57.21,marines
94.65,-5.27,55.37,marines
-8.17,-3.85,-38.55,marines
96.67,-3.77,-68.23,aliens
-3.06,-2.36,-42.91,aliens
0.36,-1.40,-38.19,aliens
46.53,-6.49,91.94,aliens
34.43,-2.28,-70.32,aliens
83.67,-7.64,-54.30,marines
84.34,-8.94,-54.91,marines
106.04,-5.89,-61.07,marines
16.75,-4.27,-58.16,marines
43.81,-5.07,88.19,marines
86.83,-6.10,43.46,marines
86.12,-5.94,34.79,aliens
86.95,-6.08,34.36,marines
87.48,-6.87,-42.28,aliens
79.86,-7.55,-38.34,marines
81.41,-4.66,38.71,aliens
6.46,7.80,-29.74,aliens
89.70,-6.08,50.22,marines
100.10,-6.46,-48.17,aliens
89.19,-4.63,44.99,aliens
101.40,-5.42,-56.30,aliens
89.97,-6.08,55.14,marines
89.76,-6.00,49.62,marines
88.73,-6.11,49.14,aliens
86.66,-6.08,47.01,aliens
104.00,-5.32,-41.06,aliens
91.00,-8.32,-40.42,marines
85.90,-6.76,-36.16,marines
115.37,-3.21,28.57,aliens
85.51,-8.31,-48.24,aliens
115.14,-2.76,20.60,aliens
114.53,-1.61,15.71,aliens
102.22,-6.49,-57.07,marines
127.59,-2.02,19.02,aliens
89.15,-8.53,-42.05,aliens
141.57,-0.80,8.47,aliens
129.94,-0.92,13.75,aliens
127.01,-2.00,13.99,marines
126.22,-2.02,19.44,marines
142.56,-0.77,13.77,marines
143.37,-0.80,5.98,marines
130.51,-2.00,10.70,marines
85.54,-6.08,42.76,marines
17.84,-5.59,-67.02,marines
83.74,-4.89,44.94,aliens
86.53,-5.15,46.61,aliens
88.72,-4.85,47.82,marines
85.11,-6.08,43.69,marines
99.36,-5.69,-52.41,aliens
87.40,-5.06,50.65,aliens
101.79,-3.88,34.35,aliens
-21.83,0.29,-48.73,aliens
117.53,-3.24,10.69,aliens
138.85,-0.80,14.00,marines
138.14,0.67,12.60,aliens
144.01,-0.78,0.23,aliens
122.07,-1.74,13.04,marines
133.80,-0.78,10.90,marines
142.94,-0.59,19.45,aliens
138.71,0.28,0.03,marines
136.74,-0.80,12.22,marines
48.70,-0.50,-95.96,aliens
86.77,-6.08,38.80,marines
85.35,-4.72,37.76,aliens
100.39,-5.35,43.83,aliens
118.22,-2.50,28.29,aliens
48.26,-8.09,-10.91,aliens
73.71,-7.51,-54.45,aliens
127.50,-1.43,20.33,aliens
136.74,-0.78,8.15,aliens
140.58,-0.80,9.28,marines
128.35,-1.61,21.34,marines
126.57,-1.85,17.08,marines
140.18,0.40,7.12,marines
39.57,0.00,-100.09,aliens
47.23,-0.63,-91.48,aliens
117.75,-2.20,21.87,marines
118.09,-1.20,21.33,aliens
48.36,0.62,-88.96,aliens
119.00,-1.84,24.38,marines
119.19,-2.45,24.56,aliens
89.56,-6.55,-50.17,aliens
121.04,-1.23,17.58,aliens
125.70,-2.00,12.87,aliens
102.00,-5.98,-61.10,marines
127.71,-0.51,18.97,aliens
45.63,-0.25,-84.82,aliens
126.67,-1.46,20.42,aliens
55.38,-1.43,-89.32,aliens
45.86,-1.10,-92.76,marines
141.18,0.53,15.22,marines
49.57,-1.33,-93.12,marines
134.19,-0.20,8.96,aliens
127.83,-0.89,12.75,aliens
124.54,-1.11,21.01,marines
126.11,-1.70,20.79,aliens
144.64,-0.61,0.01,aliens
39.17,-6.49,-41.72,aliens
148.73,-0.80,-0.77,marines
31.84,-5.67,-44.18,aliens
135.91,-0.80,7.42,aliens
141.32,0.07,10.24,marines
138.97,-0.44,14.79,aliens
139.85,-0.92,17.74,marines
124.66,-2.02,23.12,marines
23.20,-3.44,-71.38,aliens
104.52,-4.25,24.98,aliens
99.76,-3.91,43.54,aliens
28.59,-3.90,-72.05,aliens
27.21,-3.96,-73.56,marines
21.81,-4.56,-71.53,aliens
127.66,-1.61,9.49,aliens
34.64,-1.98,-92.50,aliens
141.78,0.56,7.22,aliens
142.97,-0.92,17.78,marines
47.30,-1.10,-93.19,aliens
138.92,-0.64,18.94,aliens
44.76,-0.29,-75.66,marines
138.66,-0.80,10.56,marines
144.90,-0.49,13.66,aliens
16.85,-4.77,-66.17,marines
16.07,-1.77,49.60,aliens
21.64,-3.08,49.79,marines
14.11,-3.64,52.65,marines
21.10,-3.18,49.51,aliens
11.62,-3.64,53.21,marines
8.46,-4.15,50.36,aliens
17.27,-2.74,42.05,aliens
10.37,-3.63,53.04,marines
9.51,-2.89,53.37,aliens
48.07,-8.72,-16.78,aliens
56.18,-8.67,-16.92,aliens
28.86,-5.39,73.65,aliens
50.52,-6.59,44.85,aliens
50.39,-6.72,-29.53,marines
103.60,-5.14,-39.82,aliens
41.76,-10.09,16.51,aliens
107.13,-5.27,70.47,marines
104.19,-5.98,-62.16,marines
50.79,-7.07,7.40,aliens
98.04,-5.59,75.45,aliens
81.90,-7.35,77.04,marines
83.89,-8.52,77.03,marines
82.57,-7.95,75.69,aliens
100.48,-4.63,43.64,aliens
90.28,-7.84,-44.98,aliens
-4.64,-2.96,-24.75,aliens
80.77,-7.33,54.88,marines
77.23,-6.08,43.23,marines
64.41,-4.46,-74.09,marines
77.25,-8.93,-23.56,aliens
-7.47,-2.50,-51.86,marines
29.07,-3.44,81.67,aliens
28.51,-5.76,76.09,aliens
18.90,-6.49,79.69,marines
27.97,-6.49,64.91,marines
27.85,-4.52,65.43,aliens
25.71,-5.31,65.02,marines
33.09,-5.46,61.55,marines
25.82,-6.49,67.45,aliens
85.75,-4.89,-67.30,aliens
75.49,-6.08,44.89,marines
76.54,-5.13,40.22,aliens
75.20,-5.05,34.37,marines
35.77,-5.37,56.48,marines
27.02,-5.51,81.11,aliens
26.07,-5.08,79.67,marines
37.15,-7.66,-3.32,aliens
36.69,-5.37,55.78,marines
37.27,-5.39,50.11,marines
102.56,-4.86,-71.29,marines
1.33,-1.63,48.84,marines
84.62,-5.97,53.77,marines
-12.35,-3.03,34.61,aliens
41.95,-4.70,3.59,aliens
40.40,-6.29,-3.26,aliens
48.01,-7.71,-5.50,marines
43.46,-7.66,-4.21,marines
50.27,-7.71,-18.73,marines
43.66,-5.73,78.24,marines
34.86,-3.67,-16.78,aliens
38.99,-6.01,79.56,aliens
36.77,-4.75,89.12,aliens
-5.82,-3.34,-35.96,aliens
42.90,-5.83,-11.67,aliens
-4.84,-3.85,-38.83,aliens
36.27,-6.49,87.41,marines
36.40,-6.49,88.29,marines
23.63,-5.68,-34.12,aliens
35.98,-5.50,61.99,marines
32.71,-5.64,63.70,aliens
37.51,-5.37,57.08,marines
8.61,-2.83,49.86,aliens
1.52,-2.39,50.14,aliens
3.17,-3.08,52.32,marines
3.41,-2.56,53.19,aliens
103.29,-6.18,-59.85,marines
-3.86,-3.08,46.77,marines
-18.41,-0.10,11.22,aliens
101.20,-5.70,-44.02,aliens
5.51,-3.01,38.50,aliens
48.22,-0.29,-71.33,marines
14.55,-4.15,43.79,aliens
10.29,-4.15,37.34,marines
4.99,-2.85,40.91,aliens
73.30,-2.98,-75.63,aliens
7.71,-2.20,38.77,aliens
95.94,-6.12,73.42,marines
10.41,-4.15,42.23,marines
5.53,-2.88,37.06,marines
2.98,-2.89,40.02,aliens
25.19,-3.49,53.88,aliens
24.01,-2.38,56.03,aliens
21.96,-3.06,52.57,aliens
24.04,-5.26,70.20,aliens
29.38,-6.49,74.91,marines
28.68,-5.25,64.64,aliens
40.75,-7.48,5.67,marines
49.09,-7.70,3.51,marines
41.61,-10.82,17.60,marines
28.09,-6.11,82.54,marines
24.43,-5.87,61.99,aliens
28.17,-6.46,62.46,marines
29.40,-6.24,76.28,aliens
25.43,-6.19,72.64,aliens
27.19,-6.49,79.22,marines
29.51,-4.69,73.50,aliens
27.09,-6.49,76.03,marines
29.07,-5.46,74.18,aliens
50.99,-1.04,-94.52,marines
24.83,-6.49,75.60,marines
25.00,-6.49,75.39,aliens
48.11,-0.29,-71.84,aliens
47.93,-6.15,81.05,aliens
52.13,-4.26,-78.11,aliens
41.02,-6.10,79.76,marines
29.01,-5.90,85.21,aliens
23.20,-5.30,81.07,aliens
25.23,-6.49,81.25,marines
25.57,-6.49,78.55,marines
25.75,-6.49,75.88,marines
28.24,-6.44,73.82,aliens
28.73,-6.48,74.90,aliens
115.20,-4.42,-32.36,aliens
46.75,-2.05,76.89,aliens
20.88,-5.67,-53.62,marines
87.24,-8.97,-4.37,aliens
29.55,-5.47,86.19,aliens
43.58,-2.69,75.76,aliens
37.08,-3.11,-83.94,marines
45.30,-3.24,78.47,marines
39.50,-4.65,89.20,aliens
59.28,-3.24,96.93,marines
48.42,-3.24,91.35,marines
35.04,-6.50,83.75,marines
26.73,-6.49,88.36,aliens
26.95,-6.49,81.34,marines
14.36,-6.29,76.65,aliens
100.89,-5.21,-49.02,aliens
28.05,-6.10,71.33,aliens
54.54,0.02,-101.60,aliens
25.31,-6.00,74.05,aliens
25.93,-5.59,75.15,aliens
67.09,-7.68,-8.45,aliens
24.93,-5.26,70.94,aliens
71.27,-7.55,-6.61,aliens
76.08,-8.92,-3.71,marines
25.99,-6.49,79.73,aliens
31.58,-6.49,84.55,marines
25.00,-5.17,86.21,aliens
25.31,-6.49,73.97,marines
116.79,-3.85,-27.11,aliens
27.13,-6.30,70.74,aliens
26.44,-6.49,77.42,marines
25.53,-5.77,77.37,aliens
112.81,-2.23,-22.46,aliens
57.93,-7.49,-9.60,marines
78.18,-8.94,-3.91,marines
119.21,-3.27,-7.91,aliens
22.56,-6.57,79.98,aliens
55.62,-8.72,-17.89,marines
18.72,-5.57,83.41,aliens
27.15,-6.49,73.97,aliens
125.36,-3.24,-12.04,aliens
14.04,-4.15,47.54,aliens
27.95,-5.29,86.49,aliens
65.46,-7.44,-0.40,aliens
8.37,-4.15,43.72,marines
128.28,-2.42,-14.32,marines
47.66,-1.91,81.72,marines
119.40,-3.24,-7.18,aliens
84.16,-7.88,-8.04,marines
89.28,-8.92,-11.44,marines
25.88,-2.21,52.11,marines
93.67,-8.92,-57.81,marines
101.78,-6.43,-55.48,aliens
17.51,-6.49,76.84,aliens
23.93,-6.49,83.49,aliens
24.35,-6.05,70.56,marines
24.70,-5.14,70.07,aliens
86.57,-8.92,-5.22,marines
36.80,-6.49,89.36,marines
112.41,-2.04,-11.45,aliens
108.88,-2.88,-23.54,aliens
85.99,-8.92,-4.60,marines
26.53,-5.43,80.61,marines
27.72,-6.14,80.57,aliens
21.01,-6.49,68.06,aliens
113.20,-1.92,-15.36,marines
27.05,-6.49,77.38,marines
111.06,-3.28,-21.40,marines
116.37,-1.68,-23.06,aliens
119.13,-3.28,-18.74,marines
27.56,-6.49,75.78,marines
25.58,-6.21,73.87,aliens
48.35,-7.70,-0.62,aliens
102.46,-6.38,-57.49,marines
101.67,-6.49,-54.12,marines
25.24,-6.51,74.37,marines
104.05,-5.58,-58.14,marines
104.27,-6.01,-56.08,aliens
98.53,-6.49,-58.56,marines
103.38,-6.35,-57.39,aliens
103.77,-6.40,-59.14,marines
104.44,-5.98,-60.69,aliens
111.96,-3.28,-11.49,aliens
110.24,-3.28,-19.37,marines
111.81,-3.02,-19.76,aliens
58.13,-7.74,1.84,aliens
56.75,-7.39,-2.43,aliens
60.05,-7.71,-3.16,marines
112.49,-3.22,-26.67,aliens
59.42,-7.71,-1.52,aliens
116.10,-3.28,-8.53,marines
113.23,-2.24,-21.83,aliens
114.17,-2.47,-15.16,aliens
114.60,-3.29,-7.18,aliens
110.83,-3.30,-11.97,aliens
112.12,-3.28,-14.96,marines
118.42,-2.94,-17.38,marines
133.27,0.35,-4.05,marines
33.27,-4.43,-74.72,marines
117.95,-4.79,-35.35,aliens
117.40,-4.21,-35.01,aliens
35.69,-4.37,-74.96,marines
116.45,-5.21,-34.46,marines
64.18,-3.06,-72.26,aliens
119.49,-3.85,-24.46,aliens
52.34,-2.11,-68.24,marines
56.74,-3.25,-67.63,marines
54.01,-2.64,-66.19,aliens
113.00,-3.26,-8.42,aliens
41.15,-8.72,11.84,marines
43.22,-7.66,-2.96,marines
42.66,-7.56,-2.41,marines
45.89,-7.75,-6.32,aliens
47.25,-7.63,-8.62,aliens
50.20,-8.66,-11.65,marines
112.83,-3.24,-9.24,marines
111.25,-3.30,-23.17,aliens
112.07,-3.25,-8.98,aliens
115.12,-4.01,-36.51,marines
113.51,-5.11,-38.26,aliens
66.77,-7.67,-7.60,marines
114.06,-2.98,-26.46,aliens
43.93,-8.72,12.63,aliens
90.08,-5.98,-64.80,aliens
113.21,-1.46,-9.47,aliens
90.18,-4.86,-51.08,aliens
111.92,-3.28,-20.98,marines
13.19,-4.13,40.73,aliens
13.21,-2.94,36.79,aliens
18.11,-6.13,29.94,marines
13.74,-2.64,38.30,aliens
15.15,-3.88,36.34,marines
131.85,-0.40,-4.06,aliens
42.33,-10.85,19.98,marines
42.73,-7.66,-0.76,marines
125.63,-3.24,-8.33,aliens
-7.40,-2.93,40.91,aliens
