coordinates,map,team
"66.30 -7.24 2.80",ns2_biodome,aliens
"-20.89 -0.75 -10.07",ns2_biodome,marines
"54.65 -7.71 2.36",ns2_biodome,aliens
"54.95 -6.58 4.57",ns2_biodome,aliens
"75.92 -7.05 83.96",ns2_biodome,aliens
"60.38 -4.40 -73.38",ns2_biodome,aliens
"64.37 -4.46 -72.04",ns2_biodome,aliens
"69.30 -6.50 84.73",ns2_biodome,aliens
"60.38 0.00 -102.30",ns2_biodome,marines
"47.47 -0.06 -84.46",ns2_biodome,aliens
"78.64 -6.85 85.94",ns2_biodome,aliens
"47.87 -0.69 -90.82",ns2_biodome,aliens
"72.60 -5.55 87.64",ns2_biodome,aliens
"46.89 -5.96 -7.94",ns2_biodome,aliens
"48.91 -7.71 1.50",ns2_biodome,marines
"48.13 -2.96 -68.76",ns2_biodome,aliens
"36.80 -4.40 -75.46",ns2_biodome,aliens
"19.64 -4.86 -68.90",ns2_biodome,aliens
"37.29 -5.97 -41.82",ns2_biodome,aliens
"76.09 -7.18 0.96",ns2_biodome,aliens
"82.28 -8.32 -23.28",ns2_biodome,aliens
"71.53 -7.11 1.14",ns2_biodome,aliens
"77.62 -7.75 15.98",ns2_biodome,aliens
"51.18 -8.04 -10.92",ns2_biodome,marines
"41.98 -6.08 -9.64",ns2_biodome,aliens
"68.04 -7.44 2.46",ns2_biodome,aliens
"72.25 -7.21 8.20",ns2_biodome,aliens
"68.26 -6.32 4.14",ns2_biodome,aliens
"60.47 -2.13 -71.18",ns2_biodome,aliens
"25.67 -5.78 -35.68",ns2_biodome,aliens
"63.63 -6.39 1.92",ns2_biodome,aliens
"70.82 -7.57 -51.70",ns2_biodome,aliens
"62.53 -6.38 3.79",ns2_biodome,aliens
"63.31 -7.71 2.74",ns2_biodome,aliens
"74.56 -7.10 85.60",ns2_biodome,aliens
"135.38 1.09 8.22",ns2_biodome,aliens
"137.71 -0.57 8.02",ns2_biodome,aliens
"135.13 -0.80 11.02",ns2_biodome,aliens
"135.85 -0.80 9.82",ns2_biodome,aliens
"-19.54 -0.70 21.80",ns2_biodome,aliens
"-25.92 -0.97 30.75",ns2_biodome,aliens
"104.14 -5.27 45.55",ns2_biodome,marines
"50.37 -7.25 -10.15",ns2_biodome,aliens
"56.42 -7.46 -14.58",ns2_biodome,aliens
"49.14 -5.82 -3.25",ns2_biodome,aliens
"-33.00 -0.71 -3.41",ns2_biodome,marines
"-35.07 -0.42 -0.78",ns2_biodome,marines
"-33.12 -0.75 -2.02",ns2_biodome,marines
"11.32 -3.42 49.60",ns2_biodome,aliens
"-29.23 -0.26 -6.12",ns2_biodome,aliens
"-30.33 -0.15 -5.92",ns2_biodome,aliens
"37.42 -5.50 69.00",ns2_biodome,marines
"-1.25 -0.88 48.00",ns2_biodome,aliens
"-45.81 0.57 1.43",ns2_biodome,marines
"-36.04 -0.82 -8.42",ns2_biodome,aliens
"4.69 -3.03 40.94",ns2_biodome,aliens
"-41.52 0.39 -10.03",ns2_biodome,aliens
"-47.18 1.67 -5.73",ns2_biodome,aliens
"-3.48 -2.39 49.39",ns2_biodome,aliens
"-5.74 -2.70 -32.25",ns2_biodome,aliens
"60.87 -6.21 0.77",ns2_biodome,aliens
"51.94 -6.12 -6.13",ns2_biodome,aliens
"42.82 -5.89 -29.46",ns2_biodome,aliens
"77.40 -6.06 46.25",ns2_biodome,aliens
"25.88 -4.43 -44.38",ns2_biodome,aliens
"28.73 -5.78 -44.71",ns2_biodome,marines
"28.75 -4.90 -44.42",ns2_biodome,aliens
"26.22 -5.15 -42.44",ns2_biodome,aliens
"19.94 -2.50 55.88",ns2_biodome,aliens
"48.09 -8.72 -16.42",ns2_biodome,aliens
"104.24 -4.31 25.97",ns2_biodome,aliens
"114.77 -3.29 27.90",ns2_biodome,aliens
"68.32 0.81 2.49",ns2_biodome,aliens
"83.17 -7.19 27.97",ns2_biodome,marines
"82.90 -6.35 24.08",ns2_biodome,aliens
"55.42 -1.19 -90.20",ns2_biodome,aliens
"99.65 -2.93 43.61",ns2_biodome,aliens
"53.34 -1.97 -93.32",ns2_biodome,aliens
"16.22 -3.01 34.00",ns2_biodome,aliens
"103.69 -4.86 -68.01",ns2_biodome,aliens
"100.97 -3.55 -67.37",ns2_biodome,marines
"98.08 -4.51 48.03",ns2_biodome,marines
"98.69 -2.52 46.42",ns2_biodome,aliens
"55.92 -7.49 5.84",ns2_biodome,aliens
"95.43 -5.27 55.15",ns2_biodome,aliens
"52.03 2.88 -75.93",ns2_biodome,aliens
"100.73 -3.23 32.06",ns2_biodome,aliens
"47.23 -1.83 -64.56",ns2_biodome,aliens
"86.85 -4.69 39.60",ns2_biodome,aliens
"88.15 -6.08 52.09",ns2_biodome,marines
"87.92 -5.28 51.55",ns2_biodome,aliens
"114.05 -3.20 22.76",ns2_biodome,aliens
"117.27 -3.11 30.04",ns2_biodome,aliens
"64.48 -3.34 -73.88",ns2_biodome,marines
"67.00 -3.25 -74.01",ns2_biodome,aliens
"68.86 -3.46 -73.92",ns2_biodome,aliens
"105.22 -1.24 16.84",ns2_biodome,aliens
"101.50 -2.32 32.98",ns2_biodome,aliens
"57.81 -2.83 -75.48",ns2_biodome,aliens
"57.40 -9.69 18.74",ns2_biodome,aliens
"80.37 -7.80 19.25",ns2_biodome,aliens
"26.07 -4.93 84.98",ns2_biodome,aliens
"45.20 3.19 -34.44",ns2_biodome,aliens
"80.95 -6.82 34.98",ns2_biodome,marines
"9.68 -6.52 16.86",ns2_biodome,aliens
"69.08 -7.39 -0.87",ns2_biodome,aliens
"65.49 -6.71 1.31",ns2_biodome,marines
"56.77 -8.12 6.61",ns2_biodome,aliens
"56.91 -8.72 12.05",ns2_biodome,marines
"56.66 -7.50 10.33",ns2_biodome,aliens
"48.27 -8.15 11.68",ns2_biodome,marines
"48.80 -7.20 12.62",ns2_biodome,aliens
"59.10 0.30 -95.28",ns2_biodome,marines
"48.17 -3.34 65.06",ns2_biodome,aliens
"33.80 -3.27 -70.34",ns2_biodome,marines
"101.01 -4.65 63.40",ns2_biodome,marines
"73.05 -7.71 49.55",ns2_biodome,marines
"54.86 -10.85 17.65",ns2_biodome,marines
"41.76 -3.47 -64.05",ns2_biodome,marines
"44.90 -10.76 16.61",ns2_biodome,marines
"26.08 -4.46 -71.75",ns2_biodome,marines
"36.05 -4.68 93.90",ns2_biodome,aliens
"41.93 -5.66 85.18",ns2_biodome,marines
"66.03 -1.83 -39.30",ns2_biodome,aliens
"30.80 -6.49 86.25",ns2_biodome,marines
"28.60 -6.49 86.52",ns2_biodome,aliens
"36.04 -3.74 -70.46",ns2_biodome,marines
"68.50 -9.53 -36.59",ns2_biodome,marines
"33.74 -5.15 6.25",ns2_biodome,marines
"52.30 -2.01 -70.05",ns2_biodome,aliens
"43.82 -0.29 -73.99",ns2_biodome,marines
"55.10 -3.83 -71.06",ns2_biodome,marines
"35.98 -4.48 -72.29",ns2_biodome,aliens
"33.57 -4.36 -71.98",ns2_biodome,marines
"34.77 -4.25 -0.86",ns2_biodome,aliens
"43.44 0.41 -66.83",ns2_biodome,aliens
"49.49 -3.23 97.44",ns2_biodome,aliens
"40.64 -0.23 -80.49",ns2_biodome,aliens
"44.55 -6.94 0.54",ns2_biodome,marines
"49.55 -7.71 -6.70",ns2_biodome,aliens
"63.30 -7.49 -11.67",ns2_biodome,marines
"49.02 -4.77 -5.58",ns2_biodome,aliens
"78.47 -6.67 15.74",ns2_biodome,aliens
"102.70 -5.35 73.69",ns2_biodome,marines
"105.79 -3.89 72.80",ns2_biodome,marines
"99.14 -5.02 -47.04",ns2_biodome,aliens
"70.00 -7.80 -33.83",ns2_biodome,aliens
"102.86 -5.83 -52.11",ns2_biodome,marines
"104.00 -4.63 -63.34",ns2_biodome,marines
"78.45 -9.41 19.27",ns2_biodome,aliens
"35.91 -6.49 80.41",ns2_biodome,marines
"-6.64 -2.49 -32.23",ns2_biodome,aliens
"78.92 -7.66 -27.24",ns2_biodome,marines
"77.28 -7.88 -4.02",ns2_biodome,aliens
"87.86 -2.84 -13.96",ns2_biodome,aliens
"86.92 -6.08 34.41",ns2_biodome,marines
"81.04 -5.08 24.52",ns2_biodome,aliens
"9.58 -3.85 -30.63",ns2_biodome,aliens
"74.59 -6.10 47.22",ns2_biodome,aliens
"93.08 -8.92 -39.84",ns2_biodome,marines
"84.83 -4.62 36.26",ns2_biodome,aliens
"63.22 -10.85 19.85",ns2_biodome,aliens
"90.50 -4.99 46.37",ns2_biodome,aliens
"47.71 -7.42 -2.20",ns2_biodome,aliens
"106.47 -2.92 32.30",ns2_biodome,aliens
"47.20 -7.71 -7.36",ns2_biodome,aliens
"13.04 -3.34 20.98",ns2_biodome,aliens
"40.75 -5.50 -25.98",ns2_biodome,aliens
"47.36 -5.59 -15.31",ns2_biodome,aliens
"23.09 -5.67 -54.51",ns2_biodome,marines
"27.01 -5.85 -48.30",ns2_biodome,aliens
"21.29 -5.67 -54.89",ns2_biodome,marines
"124.69 -0.98 19.50",ns2_biodome,aliens
"24.54 -4.92 -51.17",ns2_biodome,aliens
"118.06 -3.34 13.49",ns2_biodome,aliens
"116.70 -2.05 19.87",ns2_biodome,aliens
"19.87 -5.67 -57.81",ns2_biodome,marines
"28.09 -5.68 -55.02",ns2_biodome,aliens
"26.48 -5.67 -55.57",ns2_biodome,marines
"113.63 -1.61 23.21",ns2_biodome,aliens
"111.34 -3.25 20.33",ns2_biodome,aliens
"114.77 -3.24 29.10",ns2_biodome,aliens
"74.14 -8.98 -22.86",ns2_biodome,marines
"49.69 -7.81 -1.69",ns2_biodome,marines
"49.58 -7.53 -2.00",ns2_biodome,aliens
"139.64 0.40 19.73",ns2_biodome,marines
"136.16 -0.80 9.73",ns2_biodome,marines
"139.95 -0.92 18.83",ns2_biodome,marines
"142.95 1.22 14.52",ns2_biodome,aliens
"144.46 -0.61 14.96",ns2_biodome,marines
"57.70 -10.85 18.83",ns2_biodome,marines
"35.50 -3.99 46.53",ns2_biodome,aliens
"33.73 -4.11 52.18",ns2_biodome,aliens
"118.81 -2.53 14.14",ns2_biodome,aliens
"35.36 -4.25 52.87",ns2_biodome,marines
"-7.07 -2.37 -31.54",ns2_biodome,aliens
"140.49 -0.92 17.11",ns2_biodome,marines
"50.74 -5.67 -8.12",ns2_biodome,aliens
"-7.89 -3.05 -33.76",ns2_biodome,marines
"104.40 -3.13 18.97",ns2_biodome,aliens
"101.70 -3.73 30.30",ns2_biodome,aliens
"122.77 -2.00 22.67",ns2_biodome,aliens
"47.47 -5.88 -28.36",ns2_biodome,marines
"59.57 -7.81 -0.86",ns2_biodome,marines
"46.94 -7.70 -3.58",ns2_biodome,aliens
"-22.74 -0.21 -41.87",ns2_biodome,marines
"145.55 0.67 10.77",ns2_biodome,aliens
"126.15 -1.86 16.31",ns2_biodome,marines
"142.27 -0.27 18.67",ns2_biodome,aliens
"15.99 -4.74 -55.66",ns2_biodome,marines
"137.67 -0.80 7.91",ns2_biodome,marines
"139.65 -0.80 10.86",ns2_biodome,aliens
"140.93 0.18 13.96",ns2_biodome,marines
"101.61 -3.13 44.14",ns2_biodome,aliens
"-23.25 -0.75 3.74",ns2_biodome,aliens
"104.41 -4.25 24.02",ns2_biodome,aliens
"139.32 -0.78 6.14",ns2_biodome,aliens
"137.16 4.10 8.68",ns2_biodome,aliens
"139.65 -0.76 -0.47",ns2_biodome,aliens
"143.60 0.60 -2.33",ns2_biodome,aliens
"18.79 -5.68 -56.44",ns2_biodome,aliens
"137.26 -0.19 -3.98",ns2_biodome,aliens
"144.75 -0.82 11.31",ns2_biodome,aliens
"17.83 -5.78 -66.65",ns2_biodome,marines
"19.13 -5.78 -55.03",ns2_biodome,marines
"116.84 -1.99 -8.19",ns2_biodome,aliens
"50.15 -8.82 -18.80",ns2_biodome,marines
"11.30 -4.15 43.34",ns2_biodome,marines
"7.86 -2.22 43.66",ns2_biodome,aliens
"19.60 -3.61 -71.00",ns2_biodome,aliens
"101.72 -6.39 -59.14",ns2_biodome,aliens
"52.08 -7.78 -7.55",ns2_biodome,aliens
"23.64 -6.49 6.34",ns2_biodome,marines
"22.20 -4.96 6.51",ns2_biodome,aliens
"73.19 -8.32 1.81",ns2_biodome,aliens
"86.94 -5.73 -36.79",ns2_biodome,aliens
"93.56 -7.89 -36.62",ns2_biodome,aliens
"75.66 -8.04 -41.04",ns2_biodome,aliens
"76.96 -8.30 -37.11",ns2_biodome,aliens
"93.83 -7.68 -41.24",ns2_biodome,aliens
"76.68 -4.86 40.62",ns2_biodome,marines
"16.12 -4.52 32.83",ns2_biodome,aliens
"26.75 -5.91 84.16",ns2_biodome,aliens
"76.94 -4.46 28.02",ns2_biodome,marines
"80.93 -4.44 24.97",ns2_biodome,aliens
"91.58 -7.27 -37.36",ns2_biodome,aliens
"80.40 -6.70 -45.99",ns2_biodome,aliens
"43.36 -4.13 83.54",ns2_biodome,marines
"44.84 -1.83 84.22",ns2_biodome,aliens
"44.46 -2.02 79.44",ns2_biodome,marines
"40.35 -5.32 45.08",ns2_biodome,marines
"35.25 -3.69 -72.31",ns2_biodome,aliens
"98.95 -5.25 43.24",ns2_biodome,aliens
"-5.13 -2.63 42.74",ns2_biodome,aliens
"-6.62 -3.03 43.27",ns2_biodome,marines
"101.49 -5.08 31.22",ns2_biodome,marines
"-6.98 -2.12 45.35",ns2_biodome,aliens
"99.18 -5.91 32.93",ns2_biodome,aliens
"12.46 -2.94 43.16",ns2_biodome,marines
"12.39 -2.32 44.66",ns2_biodome,aliens
"79.13 -7.75 50.30",ns2_biodome,aliens
"80.10 -7.45 59.18",ns2_biodome,aliens
"79.36 -7.71 59.79",ns2_biodome,marines
"47.36 -7.02 -0.48",ns2_biodome,aliens
"113.34 -2.39 -9.23",ns2_biodome,aliens
"44.24 -6.86 -7.49",ns2_biodome,marines
"50.08 -7.68 -7.18",ns2_biodome,aliens
"37.71 -3.89 58.12",ns2_biodome,aliens
"53.56 -7.81 -6.88",ns2_biodome,marines
"32.98 -5.02 -16.76",ns2_biodome,aliens
"38.75 -7.46 -2.22",ns2_biodome,aliens
"37.16 -6.99 -4.10",ns2_biodome,aliens
"55.16 -3.24 75.77",ns2_biodome,aliens
"55.74 -6.49 81.64",ns2_biodome,marines
"45.37 -3.16 84.87",ns2_biodome,marines
"75.10 -5.46 41.85",ns2_biodome,aliens
"87.60 -6.03 42.15",ns2_biodome,marines
"74.81 -6.13 38.79",ns2_biodome,marines
"83.87 -6.56 35.00",ns2_biodome,aliens
"12.09 -4.04 44.65",ns2_biodome,aliens
"86.85 -5.73 33.71",ns2_biodome,marines
"4.41 -2.74 53.85",ns2_biodome,aliens
"10.64 -3.68 42.90",ns2_biodome,aliens
"122.77 -1.52 1.80",ns2_biodome,aliens
"119.95 -2.79 -2.84",ns2_biodome,marines
"111.52 -1.88 -11.43",ns2_biodome,aliens
"55.69 -7.71 -9.97",ns2_biodome,marines
"110.32 -2.46 -14.55",ns2_biodome,marines
"110.55 -3.28 -16.34",ns2_biodome,marines
"25.75 -6.37 73.88",ns2_biodome,marines
"37.63 1.41 -100.50",ns2_biodome,aliens
"40.78 1.50 -101.64",ns2_biodome,aliens
"42.32 1.36 -104.64",ns2_biodome,aliens
"52.61 -2.24 -69.52",ns2_biodome,marines
"34.01 -5.42 52.59",ns2_biodome,marines
"55.77 3.02 -80.94",ns2_biodome,aliens
"54.77 -10.63 26.55",ns2_biodome,aliens
"82.48 -6.46 48.88",ns2_biodome,aliens
"25.69 -1.68 40.20",ns2_biodome,marines
"3.68 -2.47 52.96",ns2_biodome,aliens
"74.32 -6.11 47.91",ns2_biodome,aliens
"14.24 -3.42 42.60",ns2_biodome,marines
"14.63 -2.65 42.39",ns2_biodome,aliens
"79.16 -5.73 34.65",ns2_biodome,aliens
"74.19 -6.98 54.22",ns2_biodome,aliens
"75.82 -7.71 52.88",ns2_biodome,marines
"74.42 -5.92 54.29",ns2_biodome,aliens
"73.61 -7.71 51.97",ns2_biodome,marines
"77.04 -7.05 54.43",ns2_biodome,marines
"95.13 -7.47 -55.23",ns2_biodome,aliens
"81.72 -8.25 -48.41",ns2_biodome,aliens
"26.96 -5.45 64.30",ns2_biodome,aliens
"29.47 -5.10 64.30",ns2_biodome,marines
"36.42 -5.50 59.44",ns2_biodome,marines
"37.55 -5.50 62.09",ns2_biodome,aliens
"32.93 -5.55 64.48",ns2_biodome,marines
"96.39 -7.16 -41.69",ns2_biodome,aliens
"96.90 -8.09 -44.61",ns2_biodome,marines
"71.30 -7.09 -31.08",ns2_biodome,aliens
"70.41 -8.93 -25.54",ns2_biodome,aliens
"67.26 -7.65 -23.17",ns2_biodome,aliens
"78.25 -7.50 52.63",ns2_biodome,aliens
"74.48 -7.71 51.24",ns2_biodome,aliens
"71.87 -6.13 55.48",ns2_biodome,aliens
"75.33 -7.36 49.40",ns2_biodome,aliens
"76.75 -4.42 36.63",ns2_biodome,marines
"80.91 -6.89 32.73",ns2_biodome,marines
"76.04 -5.62 45.07",ns2_biodome,marines
"77.58 -7.71 53.19",ns2_biodome,aliens
"78.75 -7.71 57.73",ns2_biodome,marines
"28.43 -4.05 61.37",ns2_biodome,aliens
"32.60 -5.47 61.88",ns2_biodome,aliens
"45.17 -0.09 -106.25",ns2_biodome,aliens
"36.81 -3.99 66.22",ns2_biodome,aliens
"86.40 -7.64 -22.17",ns2_biodome,marines
"97.23 -3.35 -67.06",ns2_biodome,aliens
"86.28 -7.55 -53.77",ns2_biodome,aliens
"25.43 -6.25 85.19",ns2_biodome,marines
"71.68 -8.72 -6.27",ns2_biodome,aliens
"15.96 -6.30 80.12",ns2_biodome,marines
"62.30 -7.96 15.71",ns2_biodome,aliens
"74.88 -6.12 41.12",ns2_biodome,aliens
"-18.43 0.18 1.68",ns2_biodome,aliens
"-25.00 -0.85 2.34",ns2_biodome,marines
"97.21 -5.12 39.47",ns2_biodome,aliens
"98.54 -5.27 45.59",ns2_biodome,aliens
"74.84 -3.97 46.71",ns2_biodome,aliens
"86.99 -4.76 56.18",ns2_biodome,aliens
"103.09 -3.86 52.40",ns2_biodome,marines
"103.27 -3.64 49.98",ns2_biodome,aliens
"110.32 -2.82 -15.09",ns2_biodome,aliens
"103.16 -5.24 -37.21",ns2_biodome,marines
"103.59 -5.17 -39.26",ns2_biodome,marines
"-40.71 1.50 4.21",ns2_biodome,aliens
"-35.29 -0.49 -8.37",ns2_biodome,aliens
"87.71 -8.52 76.51",ns2_biodome,aliens
"-5.94 -3.00 43.22",ns2_biodome,marines
"-6.90 -1.91 44.37",ns2_biodome,aliens
"78.72 -5.48 35.73",ns2_biodome,aliens
"-12.19 -3.03 25.75",ns2_biodome,marines
"70.78 -6.24 87.54",ns2_biodome,aliens
"66.47 -4.46 93.99",ns2_biodome,marines
"68.59 -5.38 91.65",ns2_biodome,aliens
"85.16 -7.71 84.59",ns2_biodome,marines
"46.00 0.08 -105.30",ns2_biodome,aliens
"87.67 -4.26 44.85",ns2_biodome,aliens
"140.74 -0.80 -6.98",ns2_biodome,marines
"82.27 -6.56 37.39",ns2_biodome,marines
"88.60 -6.08 44.05",ns2_biodome,marines
"95.70 -3.83 -69.09",ns2_biodome,aliens
"79.96 -5.65 37.25",ns2_biodome,marines
"75.61 -9.35 19.20",ns2_biodome,marines
"79.71 -3.80 -75.97",ns2_biodome,marines
"49.28 1.47 -98.41",ns2_biodome,aliens
"102.87 -3.77 30.93",ns2_biodome,aliens
"15.70 -6.03 21.20",ns2_biodome,marines
"74.73 -4.84 42.14",ns2_biodome,marines
"122.58 -0.49 28.30",ns2_biodome,aliens
"101.90 -3.90 46.22",ns2_biodome,aliens
"98.36 -3.94 44.93",ns2_biodome,marines
"77.30 -4.46 27.77",ns2_biodome,marines
"79.59 -8.06 19.28",ns2_biodome,marines
"79.93 -6.82 34.96",ns2_biodome,aliens
"20.39 -5.64 -2.10",ns2_biodome,aliens
"22.08 -6.49 -5.69",ns2_biodome,marines
"83.57 -5.17 -59.13",ns2_biodome,aliens
"81.41 -6.49 48.20",ns2_biodome,marines
"75.84 -7.71 52.01",ns2_biodome,marines
"41.62 1.38 -102.59",ns2_biodome,aliens
"102.87 -5.53 -54.58",ns2_biodome,aliens
"76.03 -8.32 5.35",ns2_biodome,marines
"62.25 1.41 -6.33",ns2_biodome,aliens
"63.20 -0.83 -70.84",ns2_biodome,aliens
"79.10 -7.69 50.16",ns2_biodome,aliens
"11.05 -2.94 37.74",ns2_biodome,aliens
"10.81 -4.15 37.38",ns2_biodome,marines
"13.42 -4.15 42.71",ns2_biodome,marines
"82.04 -2.14 19.12",ns2_biodome,aliens
"80.93 -6.50 31.45",ns2_biodome,aliens
"81.36 -9.41 18.44",ns2_biodome,marines
"101.41 -5.17 -39.97",ns2_biodome,marines
"102.04 -4.27 -40.49",ns2_biodome,aliens
"78.85 -9.41 18.44",ns2_biodome,marines
"95.10 -4.77 -53.86",ns2_biodome,aliens
"49.18 1.40 -105.62",ns2_biodome,marines
"90.41 -4.52 -59.01",ns2_biodome,aliens
"103.93 -4.75 -38.99",ns2_biodome,aliens
"102.17 -4.76 -36.03",ns2_biodome,aliens
"11.31 -3.97 38.29",ns2_biodome,aliens
"44.66 0.66 -68.57",ns2_biodome,marines
"112.76 -1.59 -28.92",ns2_biodome,aliens
"67.61 -5.61 96.39",ns2_biodome,marines
"76.46 -9.40 18.45",ns2_biodome,marines
"75.30 -8.65 18.75",ns2_biodome,aliens
"125.46 -0.48 -8.83",ns2_biodome,aliens
"9.09 -4.15 37.26",ns2_biodome,marines
"27.61 -5.18 -41.59",ns2_biodome,marines
"143.34 -0.73 2.70",ns2_biodome,aliens
"96.08 -8.74 -37.17",ns2_biodome,aliens
"91.38 -8.26 -42.19",ns2_biodome,aliens
"95.29 -8.68 -36.60",ns2_biodome,aliens
"125.72 -0.45 -2.52",ns2_biodome,aliens
"145.91 -0.80 -11.67",ns2_biodome,marines
"113.90 -3.28 -5.10",ns2_biodome,marines
"145.96 -0.80 -9.14",ns2_biodome,marines
"115.12 -1.69 -7.64",ns2_biodome,aliens
"136.77 -0.80 7.29",ns2_biodome,aliens
"110.84 -0.63 -17.71",ns2_biodome,marines
"141.92 0.57 3.25",ns2_biodome,aliens
"143.02 -0.59 1.94",ns2_biodome,marines
"112.84 -3.24 -16.15",ns2_biodome,marines
"102.60 -3.93 -41.29",ns2_biodome,aliens
"-27.53 -1.04 -38.65",ns2_biodome,aliens
"142.98 0.23 3.27",ns2_biodome,marines
"111.97 -3.12 -5.93",ns2_biodome,marines
"139.14 0.50 7.48",ns2_biodome,aliens
"132.70 1.00 0.53",ns2_biodome,aliens
"-20.24 -0.73 5.26",ns2_biodome,aliens
"97.81 -3.99 61.25",ns2_biodome,marines
"102.54 -4.12 32.64",ns2_biodome,aliens
"-17.95 0.51 20.53",ns2_biodome,aliens
"52.74 -8.82 -13.06",ns2_biodome,aliens
"93.79 -5.86 62.65",ns2_biodome,marines
"19.26 -2.26 49.48",ns2_biodome,aliens
"23.15 -1.93 44.79",ns2_biodome,aliens
"72.63 -5.39 83.37",ns2_biodome,aliens
"45.73 -6.49 83.98",ns2_biodome,aliens
"52.75 -5.56 80.06",ns2_biodome,marines
"15.51 -6.49 25.95",ns2_biodome,marines
"98.42 -6.09 72.32",ns2_biodome,aliens
"99.66 -5.60 74.37",ns2_biodome,aliens
"91.94 -8.32 -39.80",ns2_biodome,aliens
"19.57 -4.09 30.41",ns2_biodome,marines
"69.57 -5.30 93.68",ns2_biodome,aliens
"-17.53 -0.89 29.27",ns2_biodome,aliens
"70.91 -6.49 80.50",ns2_biodome,aliens
"-17.16 -1.10 33.75",ns2_biodome,marines
"69.68 -5.33 96.18",ns2_biodome,marines
"70.97 -4.71 97.23",ns2_biodome,aliens
"82.92 -7.71 82.62",ns2_biodome,aliens
"48.58 -3.24 78.44",ns2_biodome,aliens
"65.17 -6.49 89.37",ns2_biodome,aliens
"68.90 -6.28 75.62",ns2_biodome,aliens
"69.75 -6.49 94.06",ns2_biodome,marines
"69.09 -5.39 88.96",ns2_biodome,aliens
"61.04 -2.70 78.96",ns2_biodome,aliens
"64.09 -4.16 78.36",ns2_biodome,aliens
"37.88 0.76 -47.21",ns2_biodome,aliens
"30.08 -5.27 0.35",ns2_biodome,marines
"31.40 -5.27 -4.09",ns2_biodome,marines
"25.07 -6.49 79.33",ns2_biodome,marines
"24.67 -5.28 78.32",ns2_biodome,aliens
"27.33 -5.39 -3.74",ns2_biodome,aliens
"61.89 -7.77 -6.12",ns2_biodome,aliens
"62.24 -7.51 -7.74",ns2_biodome,aliens
"47.04 -4.92 74.22",ns2_biodome,aliens
"79.09 -5.90 26.92",ns2_biodome,aliens
"47.49 -2.87 66.25",ns2_biodome,marines
"77.05 -6.08 41.25",ns2_biodome,aliens
"61.37 -3.51 96.65",ns2_biodome,marines
"77.92 -4.46 21.61",ns2_biodome,marines
"90.75 -5.27 36.44",ns2_biodome,marines
"74.21 -9.41 16.35",ns2_biodome,marines
"72.98 -6.66 5.13",ns2_biodome,aliens
"53.57 -10.76 21.63",ns2_biodome,aliens
"44.58 -9.60 17.89",ns2_biodome,aliens
"73.87 -8.32 8.20",ns2_biodome,marines
"66.39 -7.24 5.46",ns2_biodome,marines
"67.35 -7.73 4.43",ns2_biodome,aliens
"67.38 -4.91 79.55",ns2_biodome,aliens
"66.56 -5.62 78.97",ns2_biodome,aliens
"76.94 -3.15 29.45",ns2_biodome,aliens
"15.94 -5.26 -35.21",ns2_biodome,marines
"79.76 -6.89 34.20",ns2_biodome,aliens
"82.13 -5.48 29.67",ns2_biodome,aliens
"-9.54 -3.12 -49.40",ns2_biodome,aliens
"76.13 -4.84 39.45",ns2_biodome,aliens
"-18.32 -2.09 -55.87",ns2_biodome,marines
"-16.05 -0.81 -24.43",ns2_biodome,marines
"100.98 -4.09 64.36",ns2_biodome,marines
"106.21 -5.27 67.78",ns2_biodome,marines
"-34.53 -0.32 -0.93",ns2_biodome,marines
"81.99 -7.71 52.52",ns2_biodome,marines
"82.12 -6.82 35.23",ns2_biodome,marines
"-35.01 -0.82 0.99",ns2_biodome,aliens
"-36.69 0.53 -3.38",ns2_biodome,aliens
"57.77 -7.14 -1.22",ns2_biodome,aliens
"55.54 -6.33 1.90",ns2_biodome,aliens
"-27.96 -3.60 -48.45",ns2_biodome,aliens
"45.10 -8.57 11.31",ns2_biodome,aliens
"46.95 -6.63 9.74",ns2_biodome,aliens
"64.66 -7.14 -8.58",ns2_biodome,aliens
"14.65 -4.42 -58.92",ns2_biodome,aliens
"22.46 -5.67 -52.53",ns2_biodome,marines
"15.35 -3.82 -35.72",ns2_biodome,aliens
"57.81 -4.56 90.14",ns2_biodome,aliens
"61.48 -6.45 86.68",ns2_biodome,marines
"22.33 -2.83 -59.40",ns2_biodome,aliens
"31.23 -2.42 -69.63",ns2_biodome,aliens
"60.18 -6.49 92.02",ns2_biodome,aliens
"34.43 -3.56 -71.18",ns2_biodome,marines
"40.19 -3.14 -71.06",ns2_biodome,aliens
"42.42 0.04 -83.09",ns2_biodome,marines
"42.44 -0.09 -81.79",ns2_biodome,aliens
"60.86 -6.45 84.83",ns2_biodome,marines
"-1279.59 200.86 -1592.53",ns2_biodome,marines
"23.09 -3.35 -71.15",ns2_biodome,marines
"41.03 -6.69 -43.64",ns2_biodome,marines
"50.67 -5.60 -24.30",ns2_biodome,aliens
"26.20 -5.12 79.65",ns2_biodome,marines
"57.35 -8.55 -22.90",ns2_biodome,aliens
"28.20 -5.10 62.15",ns2_biodome,marines
"89.94 -6.08 56.87",ns2_biodome,marines
"88.63 -4.70 53.11",ns2_biodome,marines
"75.11 -6.52 48.71",ns2_biodome,aliens
"98.32 -4.89 45.18",ns2_biodome,marines
